image_path,label,sha256,source_path,width,height,ink_fraction
data/processed/images/quarter_note/002330.png,quarter_note,1fb018dc02017bdaeaac37de1917fe86d1e5c703b32d74d7bb6ec0b8a74fc3fb,data/raw/datasets/datasets/Notes/Quarter/q4.jpg,64,64,0.025146484375
data/processed/images/quarter_note/002462.png,quarter_note,e345638e485e5b14df5c3f241ed531765762d068aa01eca84daa9973effa883a,data/raw/datasets/datasets/Notes/Quarter/q518.jpg,64,64,0.09814453125
data/processed/images/whole_note/004544.png,whole_note,e7911bfb1ab1f070f43bd54d4c5ccaf311cc084a0e0bf29d44ee97c70a78726a,data/raw/datasets/datasets/Notes/Whole/w593.jpg,64,64,0.140625
data/processed/images/eighth_note/000402.png,eighth_note,42c2f7073803148b60d3556945943fb6f19143d65ab9b307233bffa873884526,data/raw/datasets/datasets/Notes/Eight/e460.jpg,64,64,0.072021484375
data/processed/images/half_note/001449.png,half_note,d830530ad65c1d4492f7f9b96135c72d6a19fa1062b65f31b2b9af2e06db7cad,data/raw/datasets/datasets/Notes/Half/h506.jpg,64,64,0.073486328125
data/processed/images/half_note/001826.png,half_note,c5a2b03502859d972ab1fbd66ff81518d797ae828fee96e6326e8b0e773c36c2,data/raw/datasets/datasets/Notes/Half/h846.jpg,64,64,0.03125
data/processed/images/quarter_note/002762.png,quarter_note,e89c5997e5092ebbffc6be38069d2e2e706eaff6af33fbfadd5770b5688f3c13,data/raw/datasets/datasets/Notes/Quarter/q789.jpg,64,64,0.017333984375
data/processed/images/quarter_note/002257.png,quarter_note,f906662a45832609c6c4b66296ab252035a482c2696451881a517079b86a7c5a,data/raw/datasets/datasets/Notes/Quarter/q333.jpg,64,64,0.0703125
data/processed/images/sixteenth_note/003341.png,sixteenth_note,6ab43d8915fafce4b058b625c5fdd0953cb34a5d6161d53564019124c1e1554b,data/raw/datasets/datasets/Notes/Sixteenth/s409.jpg,64,64,0.15283203125
data/processed/images/half_note/001194.png,half_note,1cc25a8b2f482d7a2f0cf5c39a71600d02ba5b48a040f24b00909570d57e0971,data/raw/datasets/datasets/Notes/Half/h277.jpg,64,64,0.02392578125
data/processed/images/whole_note/004023.png,whole_note,48117969ea8e536c5a62428729801019440f2616be1743d6663dbe33125a5d35,data/raw/datasets/datasets/Notes/Whole/w123.jpg,64,64,0.25146484375
data/processed/images/sixteenth_note/003399.png,sixteenth_note,655ae351d6334e3f235dc35195b84629c1bddf67db3c7ccf1fe9abc8276ae080,data/raw/datasets/datasets/Notes/Sixteenth/s461.jpg,64,64,0.076171875
data/processed/images/whole_note/004453.png,whole_note,ce064d4df5b13dad8be692283aac9e24eb775556f4651cecfe6f7287271534f9,data/raw/datasets/datasets/Notes/Whole/w510.jpg,64,64,0.052978515625
data/processed/images/sixteenth_note/003595.png,sixteenth_note,a4fe6471bc52d949a1fa41860d825200fc35588e69ca75893ef26899af6ff2c9,data/raw/datasets/datasets/Notes/Sixteenth/s638.jpg,64,64,0.154296875
data/processed/images/sixteenth_note/003891.png,sixteenth_note,7f105c192ed7d9768b775c6721bdcddeef3022eda2dd2ae2971e95ef90b99447,data/raw/datasets/datasets/Notes/Sixteenth/s905.jpg,64,64,0.095458984375
data/processed/images/half_note/001776.png,half_note,89df651d6bb253e9decbfa1ed9a4997dc628e2cff042f9018dd00bf4e7bb181a,data/raw/datasets/datasets/Notes/Half/h800.jpg,64,64,0.042236328125
data/processed/images/quarter_note/002973.png,quarter_note,52c008d48cddf64c639b33a9c91bb872e01cefa1127f56b56473d849f4903b8e,data/raw/datasets/datasets/Notes/Quarter/q979.jpg,64,64,0.03564453125
data/processed/images/sixteenth_note/003873.png,sixteenth_note,d57590b47669ee7e3dbb84243ba3788fd08bd69ee687d9897328f0d72630d9fa,data/raw/datasets/datasets/Notes/Sixteenth/s89.jpg,64,64,0.11328125
data/processed/images/whole_note/004341.png,whole_note,c43701eab3d77e79da99aba62e4637b01dc3d621521fd80b869814d0604c011a,data/raw/datasets/datasets/Notes/Whole/w41.jpg,64,64,0.1181640625
data/processed/images/quarter_note/002748.png,quarter_note,29b9d4a30d4ce2a1c5d4bb186d4c6ebecd284ab0cc383e674a750dc55d542863,data/raw/datasets/datasets/Notes/Quarter/q776.jpg,64,64,0.028564453125
data/processed/images/half_note/001900.png,half_note,fb6739b4e2c55cf5948ae2202f0e821d306e981603e4bb34dec79aa4162040a3,data/raw/datasets/datasets/Notes/Half/h912.jpg,64,64,0.031982421875
data/processed/images/quarter_note/002292.png,quarter_note,7e07d32d6383a7e52ad45cb0c88146e2a3521b37ba24022aa758178ee39b8770,data/raw/datasets/datasets/Notes/Quarter/q365.jpg,64,64,0.091796875
data/processed/images/half_note/001633.png,half_note,d24ee653ba367bfff486f1db0f26f57b614019b38749795a95399e455e879b0e,data/raw/datasets/datasets/Notes/Half/h672.jpg,64,64,0.037841796875
data/processed/images/eighth_note/000430.png,eighth_note,c467fece700d5f926bbb15f40400817bc3b34cb5ed78c7e1310365fd4a0dd1d7,data/raw/datasets/datasets/Notes/Eight/e486.jpg,64,64,0.03662109375
data/processed/images/half_note/001300.png,half_note,1e725e8b63bd92cd47cad536dec0f24a62ae32657ba184ce84136f9a5b874a1b,data/raw/datasets/datasets/Notes/Half/h372.jpg,64,64,0.072021484375
data/processed/images/half_note/001116.png,half_note,a140adf08fb57f0a3f9c90466b0d5594f8a5285a0cf68b72098a35feb1d5bd42,data/raw/datasets/datasets/Notes/Half/h206.jpg,64,64,0.039794921875
data/processed/images/quarter_note/002063.png,quarter_note,dd76d2f03bc7346714d10958fd36d641cbbc3edf32e5bdfa83ad427d6286eefc,data/raw/datasets/datasets/Notes/Quarter/q159.jpg,64,64,0.0595703125
data/processed/images/eighth_note/000447.png,eighth_note,b2bb16085e3a0c3cdc2090b2f6ca244c6b1578a1775d9288cd1d862e1f3acf71,data/raw/datasets/datasets/Notes/Eight/e500.jpg,64,64,0.047119140625
data/processed/images/quarter_note/002901.png,quarter_note,5e0d696b1e26f17b44b0cc507e836aa86c1d0328bd154cde5d70026fb4ced41f,data/raw/datasets/datasets/Notes/Quarter/q913.jpg,64,64,0.0439453125
data/processed/images/quarter_note/002950.png,quarter_note,6ae6a588503c2104aae1a6f6c3c3ea46071e80d06fc33a42e7645ffcd0d7acb9,data/raw/datasets/datasets/Notes/Quarter/q958.jpg,64,64,0.0810546875
data/processed/images/sixteenth_note/003487.png,sixteenth_note,7cfbfec87637f6c62ec741322b5bbb44e90bf529046e24cb4c2bdc45ba7e1d53,data/raw/datasets/datasets/Notes/Sixteenth/s540.jpg,64,64,0.1142578125
data/processed/images/whole_note/004766.png,whole_note,a47d4dad259e6ed475b66793803143a5721c404a3dc05c6fbfa6de75377aa762,data/raw/datasets/datasets/Notes/Whole/w793.jpg,64,64,0.2490234375
data/processed/images/whole_note/004548.png,whole_note,b26e8ac113ecffd3292394c01c6b71b7518f884a02ca80f1db1c0d75f5d59c6b,data/raw/datasets/datasets/Notes/Whole/w597.jpg,64,64,0.130126953125
data/processed/images/whole_note/004313.png,whole_note,31bdfa9a9a7fef8301cfe928189e91bd249c5d599a36e3fd801c0075140eb2a4,data/raw/datasets/datasets/Notes/Whole/w385.jpg,64,64,0.0712890625
data/processed/images/quarter_note/002619.png,quarter_note,eb1a472945cd990fcebee9fa2c92c1d4272e364a12c5334a646cc6bc116b250f,data/raw/datasets/datasets/Notes/Quarter/q66.jpg,64,64,0.03662109375
data/processed/images/half_note/001209.png,half_note,ca4f63f9c10ae16db6f51b9c8019ae1292dac1fc8d45118ba88c08545d56aee6,data/raw/datasets/datasets/Notes/Half/h290.jpg,64,64,0.031982421875
data/processed/images/quarter_note/002032.png,quarter_note,48fddc72c972a54d25032faea9e567b07ec3eaaf8eff3b90cdcdaa7a2d80ec53,data/raw/datasets/datasets/Notes/Quarter/q130.jpg,64,64,0.0703125
data/processed/images/half_note/001701.png,half_note,c07ad0ef1e0df4708427065bccf0da88a245fde4f296e8c481912ba636a1930f,data/raw/datasets/datasets/Notes/Half/h733.jpg,64,64,0.046875
data/processed/images/whole_note/004653.png,whole_note,b47a1f7f4a7aabd386cf98a943e2027f76ebc4b58886e5be1dc27072b191693d,data/raw/datasets/datasets/Notes/Whole/w691.jpg,64,64,0.143310546875
data/processed/images/whole_note/004199.png,whole_note,637158a1bfb20e1a585dfcab3cd960c830a93121c68ab5c6adb86216d99eab5f,data/raw/datasets/datasets/Notes/Whole/w282.jpg,64,64,0.039794921875
data/processed/images/whole_note/004513.png,whole_note,5bada5be4e96c67ebf6565673cdb48ed008a6923ee747cfed3e35880c68ee0ab,data/raw/datasets/datasets/Notes/Whole/w565.jpg,64,64,0.028564453125
data/processed/images/half_note/001336.png,half_note,8ffae27cf05bfa9ffb2150dcef976e8c78566d387ab9e1317ee8708e9add93ae,data/raw/datasets/datasets/Notes/Half/h404.jpg,64,64,0.0439453125
data/processed/images/quarter_note/002364.png,quarter_note,c0e0c1d9a5e46263591532d7932ae3a55e56757aa8f74a42641a38a8ed0f3cdc,data/raw/datasets/datasets/Notes/Quarter/q43.jpg,64,64,0.024658203125
data/processed/images/eighth_note/000607.png,eighth_note,6136a4ba4eda732a69a4f505fe1a4e07806cffc7fdc04ac1c62431a83fcf6b9e,data/raw/datasets/datasets/Notes/Eight/e645.jpg,64,64,0.176513671875
data/processed/images/half_note/001031.png,half_note,e060bd63634cdd4d65f6901b84774b322b01ea77a758c0ac79cfa0b9ea549933,data/raw/datasets/datasets/Notes/Half/h13.jpg,64,64,0.138671875
data/processed/images/quarter_note/002641.png,quarter_note,422889726f5a14a76490004bdb346bba941f642597b99bbbb44cf2734231e1c8,data/raw/datasets/datasets/Notes/Quarter/q68.jpg,64,64,0.068603515625
data/processed/images/whole_note/004525.png,whole_note,90286938961df4f09e62743cc9b9c37d19823acdc675cb0333af103eb8aeb7d6,data/raw/datasets/datasets/Notes/Whole/w576.jpg,64,64,0.055908203125
data/processed/images/half_note/001638.png,half_note,846cb08d7b066390c0a58f988e386a0a628fbe0be9c456a7e71eb90b95b6c5eb,data/raw/datasets/datasets/Notes/Half/h677.jpg,64,64,0.057861328125
data/processed/images/quarter_note/002397.png,quarter_note,97be0529231b99913acba6b11a0defc210e75caedb0ef7abdbb8ebf0ef780d73,data/raw/datasets/datasets/Notes/Quarter/q46.jpg,64,64,0.02978515625
data/processed/images/sixteenth_note/003168.png,sixteenth_note,83c7d521522d8b35d1f53f3c455f50d11d201bb09407e792d3561480f25ec352,data/raw/datasets/datasets/Notes/Sixteenth/s253.jpg,64,64,0.156982421875
data/processed/images/sixteenth_note/003062.png,sixteenth_note,cb92128173153e9013ea5052608853e01eee02fd7f5d1e09999e6ce532ab96ac,data/raw/datasets/datasets/Notes/Sixteenth/s158.jpg,64,64,0.055419921875
data/processed/images/eighth_note/000637.png,eighth_note,74f2aa36f6454a383b6e3f28e2d26447cd715c1f367c32b0c6ffb0af4b7a2ed4,data/raw/datasets/datasets/Notes/Eight/e672.jpg,64,64,0.1171875
data/processed/images/eighth_note/000279.png,eighth_note,efb15be574ce9ae69e1148aaa5328debd27e73930da4fe17778bbc7f9f135a6f,data/raw/datasets/datasets/Notes/Eight/e35.jpg,64,64,0.074951171875
data/processed/images/sixteenth_note/003520.png,sixteenth_note,8ca65ec2272c47aa409ea7ba95e82a76f24e6490a150d96a93a4692c3a4b85d3,data/raw/datasets/datasets/Notes/Sixteenth/s570.jpg,64,64,0.1201171875
data/processed/images/quarter_note/002744.png,quarter_note,df4a6445ff4b8757ce49974e71c7f916238bab86c3747957edb22d37db016165,data/raw/datasets/datasets/Notes/Quarter/q772.jpg,64,64,0.0322265625
data/processed/images/sixteenth_note/003271.png,sixteenth_note,08d374160636af65484b1a0639f951f5bab1a31bf51aa7cee8263ba15c47b329,data/raw/datasets/datasets/Notes/Sixteenth/s346.jpg,64,64,0.225830078125
data/processed/images/sixteenth_note/003220.png,sixteenth_note,2ac4458d7674b4e4d6257da751593ab0c022bd7343e9c7482b2bd0268c3e0521,data/raw/datasets/datasets/Notes/Sixteenth/s30.jpg,64,64,0.11376953125
data/processed/images/sixteenth_note/003547.png,sixteenth_note,e7628a44e37b88a04c6ddadc2a4423475af59558bffa3238e5aa6d3768d6b30e,data/raw/datasets/datasets/Notes/Sixteenth/s595.jpg,64,64,0.06787109375
data/processed/images/whole_note/004449.png,whole_note,beb36a3a02803977ca5aa92c9a1a06685f091a4e7ef064ef87553fdcd41ed062,data/raw/datasets/datasets/Notes/Whole/w507.jpg,64,64,0.034423828125
data/processed/images/whole_note/004330.png,whole_note,9f96bef7a34c6cd41d1d9c95d69e3a5a3ad24c523b682ccec51499700a5f2774,data/raw/datasets/datasets/Notes/Whole/w40.jpg,64,64,0.17822265625
data/processed/images/half_note/001550.png,half_note,ebd8dacb01a7dae7fa4d92d63406f5c5bc6ec970ae3464eb1d7cb18c07550fe4,data/raw/datasets/datasets/Notes/Half/h598.jpg,64,64,0.048583984375
data/processed/images/quarter_note/002520.png,quarter_note,013ca53882ca813d59ac1a964466ea8263b30078146c6b08fb9ba9d355d88f3e,data/raw/datasets/datasets/Notes/Quarter/q570.jpg,64,64,0.06591796875
data/processed/images/sixteenth_note/003572.png,sixteenth_note,7c0e1f6202ebc5e98939dfcfd3a53a91eaee120d1e0d3fca51480f591ec2e764,data/raw/datasets/datasets/Notes/Sixteenth/s617.jpg,64,64,0.132568359375
data/processed/images/eighth_note/000015.png,eighth_note,2213789791dd392f7aea6d6a3c969eda42e071684a8a7f4fe7162b04825b419c,data/raw/datasets/datasets/Notes/Eight/e111.jpg,64,64,0.021728515625
data/processed/images/quarter_note/002758.png,quarter_note,8b0703c4090223110e97e150bbbe9bda3f1f9a0e68ef94f1274a4f40c3e7da88,data/raw/datasets/datasets/Notes/Quarter/q785.jpg,64,64,0.013671875
data/processed/images/eighth_note/000092.png,eighth_note,b41a5b7f811fea002d48152ed709f9d99c7d2ba7ce9672c6236cafea6b91d411,data/raw/datasets/datasets/Notes/Eight/e181.jpg,64,64,0.223388671875
data/processed/images/half_note/001017.png,half_note,8b5d3c56b1f5e460a701d0362a09cddd4252d2ce2967f9cc6c2d2aaec98dc971,data/raw/datasets/datasets/Notes/Half/h117.jpg,64,64,0.049560546875
data/processed/images/quarter_note/002567.png,quarter_note,903a01a7ec863b3f12973cf616ddb1a4185316c4f9b50066fd07c169bb0601c3,data/raw/datasets/datasets/Notes/Quarter/q612.jpg,64,64,0.04052734375
data/processed/images/whole_note/004005.png,whole_note,5767d157b417a89c40f8dd9c3cb8edf03d182c954d74961d539a477ad2392461,data/raw/datasets/datasets/Notes/Whole/w107.jpg,64,64,0.197509765625
data/processed/images/sixteenth_note/003012.png,sixteenth_note,8952d8dabd1e2cd8800e013f8123735d6638f83c7bd5c75f1c30b915f6708a6b,data/raw/datasets/datasets/Notes/Sixteenth/s112.jpg,64,64,0.121337890625
data/processed/images/sixteenth_note/003426.png,sixteenth_note,3da95eec07a5c82347578d48ccf684dd0a568970a7c0484968cd272244a17a44,data/raw/datasets/datasets/Notes/Sixteenth/s486.jpg,64,64,0.0625
data/processed/images/sixteenth_note/003179.png,sixteenth_note,cb9256a46d5044eafdd2a1841709021f9d7d159d707d651a0e504913d1313ce9,data/raw/datasets/datasets/Notes/Sixteenth/s263.jpg,64,64,0.109619140625
data/processed/images/eighth_note/000280.png,eighth_note,7adf39e0134fd9a20566769c8153c5cc8ac4a31ba156c9720301a04752912861,data/raw/datasets/datasets/Notes/Eight/e350.jpg,64,64,0.039794921875
data/processed/images/whole_note/004671.png,whole_note,c1b9f6a41ef8314c3904c42e48d543ff2ef497ebcc77e327cf1fe1b3000967e0,data/raw/datasets/datasets/Notes/Whole/w707.jpg,64,64,0.1103515625
data/processed/images/half_note/001708.png,half_note,1904b797adeaa39c9414670cee28bfc8a2308c3922bc34dd6240bb2183306015,data/raw/datasets/datasets/Notes/Half/h74.jpg,64,64,0.0322265625
data/processed/images/half_note/001272.png,half_note,dc30efb95c195d72801af0b28ecf3eea91b2ea97c76fa6152d5b61c15b78e0b0,data/raw/datasets/datasets/Notes/Half/h347.jpg,64,64,0.050537109375
data/processed/images/sixteenth_note/003847.png,sixteenth_note,b26ce94bbf880cf0fcbce0ddfd2ee8387b016d76186182a9fe7bdd92989e94f7,data/raw/datasets/datasets/Notes/Sixteenth/s866.jpg,64,64,0.062255859375
data/processed/images/quarter_note/002552.png,quarter_note,b013d7b4c199d02bd6eee7c7a562ac719cdaca9fffe7e7ebdd5ff32e38af4a64,data/raw/datasets/datasets/Notes/Quarter/q6.jpg,64,64,0.059814453125
data/processed/images/whole_note/004483.png,whole_note,1a84506d0aa514d039366135d797f0d6da06658fb6617031e08f6f872f6b76b0,data/raw/datasets/datasets/Notes/Whole/w538.jpg,64,64,0.06005859375
data/processed/images/sixteenth_note/003676.png,sixteenth_note,23e6781007d5e28f71873e158ca7610246c1c98515f6742ae7cb8107075c0923,data/raw/datasets/datasets/Notes/Sixteenth/s711.jpg,64,64,0.158935546875
data/processed/images/quarter_note/002749.png,quarter_note,ce592bc6318b4a163a670eabeb5b139e4635c5338a8e3790f3fa10eda8d2a17c,data/raw/datasets/datasets/Notes/Quarter/q777.jpg,64,64,0.01708984375
data/processed/images/whole_note/004821.png,whole_note,b99b6ad7fc054e58fe4b5cf6a976b0e306ccdca2d2947923eb06be9ddb8ac010,data/raw/datasets/datasets/Notes/Whole/w842.jpg,64,64,0.40087890625
data/processed/images/half_note/001640.png,half_note,be6e0c977ecd784e064f794c9a6664d296b2f9b36976996da2041328c1bfa7ce,data/raw/datasets/datasets/Notes/Half/h679.jpg,64,64,0.093505859375
data/processed/images/quarter_note/002902.png,quarter_note,4aceee7dbd9eb3983e237f078cf687cae5f02378bf503e28ad1f39dc39219689,data/raw/datasets/datasets/Notes/Quarter/q914.jpg,64,64,0.0322265625
data/processed/images/eighth_note/000226.png,eighth_note,b59df3914fc3c8c1c756de8e1d8f68a23e2035d4a8ef121deb2d7efcfe72d77c,data/raw/datasets/datasets/Notes/Eight/e301.jpg,64,64,0.036376953125
data/processed/images/quarter_note/002217.png,quarter_note,288cf37495bd6e258c4b4bd961f2b7c7eb0515395aae7f26a0c9891b9fcc7e1e,data/raw/datasets/datasets/Notes/Quarter/q298.jpg,64,64,0.060546875
data/processed/images/sixteenth_note/003033.png,sixteenth_note,449154fff05d000a4cf5536bb7c2a136365928686294209aee5b22127c70762b,data/raw/datasets/datasets/Notes/Sixteenth/s131.jpg,64,64,0.129638671875
data/processed/images/half_note/001684.png,half_note,82c27941ba4968e0eeb2115a0c2c756e0fabb33ad967d5002b23000279c2f949,data/raw/datasets/datasets/Notes/Half/h718.jpg,64,64,0.082275390625
data/processed/images/eighth_note/000464.png,eighth_note,bd33c86681bafd74f8556f9fb9b6f83f1755b6e354cfc6891878900ea4446c7d,data/raw/datasets/datasets/Notes/Eight/e516.jpg,64,64,0.048583984375
data/processed/images/eighth_note/000031.png,eighth_note,f3223b36631a95d9f13099594fb289855cfa331aae14a4d88fdac920b99dfccc,data/raw/datasets/datasets/Notes/Eight/e126.jpg,64,64,0.03955078125
data/processed/images/whole_note/004632.png,whole_note,5ba9784904cd73ff628ba3760825f8a310242babd962a09fe71ef76ad09a797b,data/raw/datasets/datasets/Notes/Whole/w672.jpg,64,64,0.170166015625
data/processed/images/quarter_note/002290.png,quarter_note,3dfba497806dc12d060a78f15c038c69609b7a1a461bfc2d9049b56a480c5df2,data/raw/datasets/datasets/Notes/Quarter/q363.jpg,64,64,0.0673828125
data/processed/images/whole_note/004700.png,whole_note,07c6afa6fbe9603a9b40ff3f85adeab0a13dc4541b1e2503ea81730f6e18fe80,data/raw/datasets/datasets/Notes/Whole/w733.jpg,64,64,0.1923828125
data/processed/images/quarter_note/002373.png,quarter_note,8f1571f9fe2f45329cdc8abe4ea4376ef68db1155b655d7880b06534c5ac594d,data/raw/datasets/datasets/Notes/Quarter/q438.jpg,64,64,0.031005859375
data/processed/images/whole_note/004502.png,whole_note,2a75594b9c03204998374bb19b54e98de068bc97935b734b839ac16118de5b36,data/raw/datasets/datasets/Notes/Whole/w555.jpg,64,64,0.09130859375
data/processed/images/quarter_note/002168.png,quarter_note,a62db976ba04d9afc6407314bbc3288259d7131c672671fcca588e57bc874dfa,data/raw/datasets/datasets/Notes/Quarter/q253.jpg,64,64,0.025390625
data/processed/images/sixteenth_note/003086.png,sixteenth_note,e877a5607256b03d6edb5c3ab614a85f99011cc3f27d1fd28a0d03433f8ff2ca,data/raw/datasets/datasets/Notes/Sixteenth/s18.jpg,64,64,0.1474609375
data/processed/images/half_note/001585.png,half_note,abaa02f7cea4cadd41120642de6e8e5aa9ab8bafc7576f49ba5e2c174d75e794,data/raw/datasets/datasets/Notes/Half/h629.jpg,64,64,0.0390625
data/processed/images/eighth_note/000962.png,eighth_note,ccfdf2d1ce932c3e190d46b8ae941b8ab2239c6ee364362a2df44af6ce2c4652,data/raw/datasets/datasets/Notes/Eight/e969.jpg,64,64,0.05126953125
data/processed/images/quarter_note/002380.png,quarter_note,69d6ffc9baf6f4a78d6d76191eb71be5eb33ed9ecf103b70d2de7e102ef40506,data/raw/datasets/datasets/Notes/Quarter/q444.jpg,64,64,0.020263671875
data/processed/images/sixteenth_note/003245.png,sixteenth_note,755491dbbd37b1fac75306d884161084ff2813b5d882d71616d03645fe633e5c,data/raw/datasets/datasets/Notes/Sixteenth/s322.jpg,64,64,0.05810546875
data/processed/images/quarter_note/002024.png,quarter_note,b990f8148f2c23780bb6350c3044a0ec96a7c64b5f8fd2d84bbe21601248e02d,data/raw/datasets/datasets/Notes/Quarter/q123.jpg,64,64,0.0732421875
data/processed/images/sixteenth_note/003820.png,sixteenth_note,d546977b1ad95e46d0fe9590e8fce452af5008dee01509337baeb1edd5486404,data/raw/datasets/datasets/Notes/Sixteenth/s841.jpg,64,64,0.140625
data/processed/images/sixteenth_note/003835.png,sixteenth_note,5337708374c85055a77e1acb2b750191b6bf91bfb7450901327e7677704e6654,data/raw/datasets/datasets/Notes/Sixteenth/s855.jpg,64,64,0.0654296875
data/processed/images/half_note/001742.png,half_note,d55905101e6c3913fbbccb3f0c1cd38bb5054d6b36549db4c2fa473527fc94e0,data/raw/datasets/datasets/Notes/Half/h770.jpg,64,64,0.024658203125
data/processed/images/quarter_note/002647.png,quarter_note,16ce640cf8f09496a7d3045ad07d25c986c2bd60602a0e205436b5e33e09bbd4,data/raw/datasets/datasets/Notes/Quarter/q685.jpg,64,64,0.116943359375
data/processed/images/eighth_note/000405.png,eighth_note,0356aa21e4082cdace4eab4684a2b5edd0a52b1cf547e3a8cd3385daf236ad39,data/raw/datasets/datasets/Notes/Eight/e463.jpg,64,64,0.05029296875
data/processed/images/whole_note/004411.png,whole_note,4519f135469f89847a6aaddddf51b5337c38b489f328ebeef406f4251e3f40bf,data/raw/datasets/datasets/Notes/Whole/w473.jpg,64,64,0.02783203125
data/processed/images/quarter_note/002603.png,quarter_note,72e4c1a61c14f5de953d83aef38f88f9bbe49bec923b1f1b76cfa003ea6d938a,data/raw/datasets/datasets/Notes/Quarter/q645.jpg,64,64,0.097412109375
data/processed/images/quarter_note/002013.png,quarter_note,18f3fba013c9537a2ba5541086e02d129a3cc583415171d29ed4b4ac7205b823,data/raw/datasets/datasets/Notes/Quarter/q113.jpg,64,64,0.11962890625
data/processed/images/quarter_note/002461.png,quarter_note,1e60f41a2c725d31b4fe4b57e93c2415f209ca142f301355ff3ab7fa32e489c3,data/raw/datasets/datasets/Notes/Quarter/q517.jpg,64,64,0.0419921875
data/processed/images/quarter_note/002534.png,quarter_note,ded2b44b1490b234d9e65bc6f080315e57d485432850ccc39c9cd2bfd0e77a48,data/raw/datasets/datasets/Notes/Quarter/q583.jpg,64,64,0.081298828125
data/processed/images/sixteenth_note/003941.png,sixteenth_note,d653f14433309318021aa4e7e979fa1f226509a88d40e8abbc4a5f5e279787f2,data/raw/datasets/datasets/Notes/Sixteenth/s950.jpg,64,64,0.099609375
data/processed/images/whole_note/004738.png,whole_note,4a9a883cb0b53b7e30637986b520b19db862db720ccbdec52b9e67575429763c,data/raw/datasets/datasets/Notes/Whole/w768.jpg,64,64,0.155029296875
